,salary,age,elevel,car,zipcode,credit,brand
2183,61380.782,75,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,390425.8412,Acer
2184,109492.1653,25,High School Degree,Mitsubishi,Pacific,245075.7779,Sony
2185,137827.2407,48,Some College,Chrysler,East South Central,420641.7826,Sony
2186,81528.09962,59,"Master's, Doctoral or Professional Degree",Ram,Mountain,275677.6516,Acer
2187,96467.19575,54,High School Degree,BMW,New England,13908.27861,Acer
2188,36438.95876,40,Some College,Toyota,Pacific,394439.6136,Sony
2189,48185.85523,52,4-Year College Degree,Jeep,Mountain,180055.5501,Sony
2190,128721.9488,26,"Master's, Doctoral or Professional Degree",Chrysler,East South Central,188017.9954,Sony
2191,99812.93982,64,"Master's, Doctoral or Professional Degree",Kia,New England,187379.1202,Sony
2192,133293.4448,55,Less than High School Degree,Cadillac,Mountain,418769.0498,Sony
2193,26667.80192,44,"Master's, Doctoral or Professional Degree",BMW,Pacific,407395.6569,Sony
2194,45097.44719,66,4-Year College Degree,Jeep,West North Central,435813.4226,Acer
2195,134821.6579,60,"Master's, Doctoral or Professional Degree",None,East South Central,169744.1286,Sony
2196,131874.3913,55,Less than High School Degree,Cadillac,East South Central,0.0,Sony
2197,27962.99925,43,4-Year College Degree,Mercedes Benz,Pacific,343337.4024,Sony
2198,98838.25183,41,4-Year College Degree,Cadillac,East North Central,123002.3058,Acer
2199,38572.46881,28,High School Degree,Mercedes Benz,West North Central,311901.6593,Sony
2200,35306.68921,26,4-Year College Degree,Subaru,New England,454122.2813,Sony
2201,77310.49647,63,4-Year College Degree,Chevrolet,West South Central,488534.0511,Acer
2202,43889.72203,48,"Master's, Doctoral or Professional Degree",Cadillac,New England,322428.478,Sony
2203,131251.9299,70,Some College,Kia,East South Central,249554.6436,Sony
2204,140758.8069,75,Less than High School Degree,None,East North Central,355820.1558,Sony
2205,125715.0695,60,4-Year College Degree,Buick,Mid-Alantic,149851.5955,Sony
2206,98290.97585,56,High School Degree,Hyundai,East South Central,314828.7323,Acer
2207,64648.22817,34,4-Year College Degree,Hyundai,South Atlantic,223490.3564,Acer
2208,102082.6165,20,Less than High School Degree,Ford,South Atlantic,315927.5469,Sony
2209,119557.805,49,High School Degree,Jeep,East North Central,37142.35467,Acer
2210,114971.5853,73,4-Year College Degree,Subaru,New England,205471.6531,Sony
2211,48984.33334,29,"Master's, Doctoral or Professional Degree",Hyundai,Mountain,38140.24053,Acer
2212,29241.77029,46,4-Year College Degree,Toyota,East South Central,455417.7025,Sony
2213,90312.64966,72,High School Degree,Hyundai,Mountain,70243.02511,Sony
2214,94177.1254,52,"Master's, Doctoral or Professional Degree",BMW,New England,47101.31959,Acer
2215,127111.8916,59,High School Degree,Ram,New England,458393.5727,Acer
2216,97005.44983,68,"Master's, Doctoral or Professional Degree",Hyundai,Mountain,84897.59761,Sony
2217,87100.1426,74,Some College,Kia,East South Central,255100.7084,Sony
2218,125110.2964,36,"Master's, Doctoral or Professional Degree",Honda,Mid-Alantic,127005.1244,Sony
2219,36157.09119,58,"Master's, Doctoral or Professional Degree",None,Pacific,261634.6215,Sony
2220,134668.7746,68,"Master's, Doctoral or Professional Degree",Lincoln,New England,52940.57696,Sony
2221,73798.02263,42,Some College,Kia,East South Central,492145.484,Acer
2222,49444.07733,40,Some College,Toyota,Mountain,38670.35553,Acer
2223,106383.2027,25,High School Degree,Chevrolet,East South Central,374527.0334,Sony
2224,140759.2552,69,"Master's, Doctoral or Professional Degree",Ford,New England,447000.6338,Sony
2225,65784.92387,69,High School Degree,Mazda,South Atlantic,248188.9369,Acer
2226,42833.59011,50,High School Degree,Buick,New England,395462.297,Sony
2227,81434.06329,56,Less than High School Degree,Subaru,Mountain,109282.6914,Acer
2228,83446.47177,69,"Master's, Doctoral or Professional Degree",Toyota,East South Central,500000.0,Sony
2229,75241.3818,43,"Master's, Doctoral or Professional Degree",Ford,East North Central,182986.9017,Acer
2230,62438.96944,41,Some College,Cadillac,West South Central,461745.0132,Sony
2231,118169.4253,54,Some College,Jeep,Pacific,75308.07765,Acer
2232,42413.88529,37,Less than High School Degree,Chrysler,West North Central,21679.91232,Sony
2233,44059.41911,25,High School Degree,Cadillac,West South Central,359153.0544,Sony
2234,101393.521,25,Some College,Hyundai,West North Central,59483.56946,Sony
2235,112271.6809,43,Less than High School Degree,Nissan,East South Central,119937.2542,Acer
2236,100381.6369,30,"Master's, Doctoral or Professional Degree",Mazda,Mountain,473941.4026,Acer
2237,32463.3991,42,"Master's, Doctoral or Professional Degree",Honda,Mid-Alantic,258326.592,Sony
2238,31526.67665,51,"Master's, Doctoral or Professional Degree",Dodge,West South Central,158214.9866,Sony
2239,133580.7845,64,4-Year College Degree,Nissan,East South Central,426766.6077,Sony
2240,146406.819,48,4-Year College Degree,Ram,Pacific,396488.7125,Sony
2241,73187.34485,36,Some College,Subaru,East South Central,144464.8444,Acer
2242,33701.4033,46,4-Year College Degree,Hyundai,New England,72389.17416,Sony
2243,20000.0,28,"Master's, Doctoral or Professional Degree",Nissan,South Atlantic,317602.3431,Sony
2244,60095.40817,59,High School Degree,Ford,West North Central,251204.8826,Acer
2245,64918.06742,61,High School Degree,Nissan,New England,18473.99261,Sony
2246,44339.42068,35,Some College,Cadillac,West North Central,168587.0792,Sony
2247,56225.3371,51,Less than High School Degree,Ford,Pacific,30126.94527,Sony
2248,90234.78112,40,Some College,BMW,West South Central,100176.7308,Acer
2249,93570.59092,26,Some College,Mazda,East South Central,144497.2098,Acer
2250,150000.0,75,4-Year College Degree,None,West South Central,30517.65055,Sony
2251,21331.60352,68,Less than High School Degree,Chrysler,West North Central,376331.0843,Sony
2252,106003.743,75,4-Year College Degree,BMW,Pacific,54135.37252,Sony
2253,135945.606,45,"Master's, Doctoral or Professional Degree",Lincoln,Mid-Alantic,177885.4421,Sony
2254,77804.15144,59,4-Year College Degree,Mercedes Benz,Mid-Alantic,95353.86854,Acer
2255,33976.7974,64,High School Degree,Subaru,New England,31933.82772,Acer
2256,44229.31871,57,"Master's, Doctoral or Professional Degree",Chrysler,New England,354397.0765,Sony
2257,122357.4325,65,High School Degree,Mitsubishi,New England,118630.6445,Sony
2258,77422.16589,52,Some College,Cadillac,Pacific,158043.5838,Acer
2259,127542.5292,72,Less than High School Degree,Mazda,East North Central,472618.9113,Sony
2260,114546.2715,53,High School Degree,Lincoln,South Atlantic,386329.4095,Acer
2261,92985.83862,38,Less than High School Degree,Nissan,West North Central,279782.4791,Acer
2262,26651.35304,66,4-Year College Degree,Toyota,West North Central,326134.5394,Acer
2263,40822.07721,77,Some College,Toyota,Mid-Alantic,238025.0104,Acer
2264,49529.60177,28,High School Degree,Ford,Pacific,469806.9656,Sony
2265,46789.9263,47,Less than High School Degree,Mitsubishi,South Atlantic,460084.1472,Sony
2266,145390.7608,61,4-Year College Degree,Chevrolet,Mountain,374398.8289,Sony
2267,116805.971,63,"Master's, Doctoral or Professional Degree",Cadillac,East North Central,244280.0126,Sony
2268,109766.9656,67,"Master's, Doctoral or Professional Degree",Ford,West North Central,454011.6931,Sony
2269,58651.33001,71,"Master's, Doctoral or Professional Degree",Mitsubishi,Mid-Alantic,73398.37997,Acer
2270,20484.39096,73,4-Year College Degree,Dodge,Mountain,348428.7507,Acer
2271,49256.85395,80,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,171856.7272,Acer
2272,79157.07922,39,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,106830.0849,Acer
2273,86830.61158,75,4-Year College Degree,BMW,Pacific,338657.9646,Sony
2274,43842.20387,50,High School Degree,Subaru,Mid-Alantic,85252.90211,Sony
2275,23575.22444,53,Some College,Toyota,West South Central,449826.2245,Sony
2276,67877.12367,80,"Master's, Doctoral or Professional Degree",Mitsubishi,Mountain,137390.1552,Acer
2277,75869.38713,62,Less than High School Degree,BMW,Mountain,386008.6142,Acer
2278,37425.15594,27,Some College,Buick,New England,48773.51399,Sony
2279,41827.44826,38,"Master's, Doctoral or Professional Degree",Ram,Pacific,121248.3714,Sony
2280,111283.3183,26,Less than High School Degree,Toyota,West North Central,329602.6368,Sony
2281,138882.1847,45,4-Year College Degree,Chrysler,West North Central,357786.4477,Sony
2282,24179.18719,25,"Master's, Doctoral or Professional Degree",Mercedes Benz,South Atlantic,303002.3845,Sony
2283,20000.0,78,High School Degree,Mercedes Benz,New England,388386.8832,Sony
2284,107620.9605,35,Some College,Nissan,Mountain,57077.58956,Sony
2285,133386.6338,34,Less than High School Degree,Kia,South Atlantic,26556.96482,Sony
2286,134523.674,29,4-Year College Degree,Ford,West North Central,78144.36602,Sony
2287,47540.04882,31,"Master's, Doctoral or Professional Degree",Subaru,East South Central,181253.4399,Sony
2288,119030.3978,60,High School Degree,Dodge,West South Central,61678.94606,Acer
2289,138985.9561,22,Some College,Ford,Mountain,4319.151272,Sony
2290,65135.79318,41,Less than High School Degree,Ram,West North Central,188033.5032,Acer
2291,43605.00829,48,4-Year College Degree,Toyota,Pacific,153808.0986,Sony
2292,90457.96694,69,Less than High School Degree,Chevrolet,West South Central,345051.5248,Sony
2293,110795.7401,54,High School Degree,Mazda,New England,155375.4676,Acer
2294,37806.91082,42,High School Degree,Dodge,East North Central,170589.6874,Sony
2295,50811.2143,22,Less than High School Degree,Subaru,Pacific,215390.0054,Acer
2296,101902.162,66,4-Year College Degree,Lincoln,East South Central,345660.7574,Sony
2297,121007.9128,70,4-Year College Degree,Lincoln,South Atlantic,497888.2687,Sony
2298,63830.79377,35,4-Year College Degree,Hyundai,East South Central,353391.8924,Acer
2299,137087.9869,23,Less than High School Degree,Chrysler,Mid-Alantic,207121.9479,Sony
2300,108831.7175,48,Some College,Cadillac,West South Central,219087.9721,Acer
2301,149271.8635,53,High School Degree,Mercedes Benz,Mid-Alantic,189028.9908,Sony
2302,134909.1158,31,Less than High School Degree,Mercedes Benz,West South Central,40409.17397,Sony
2303,20000.0,41,"Master's, Doctoral or Professional Degree",Subaru,West South Central,386949.0035,Sony
2304,138049.4567,63,"Master's, Doctoral or Professional Degree",Subaru,New England,344308.0098,Sony
2305,142386.5315,33,Some College,BMW,East North Central,486530.0677,Sony
2306,110600.7079,41,Some College,Subaru,New England,123782.659,Acer
2307,117722.8801,59,"Master's, Doctoral or Professional Degree",BMW,Mountain,102627.5787,Acer
2308,54596.65289,46,Some College,Jeep,West North Central,432411.1945,Sony
2309,41196.09792,26,"Master's, Doctoral or Professional Degree",Kia,South Atlantic,180585.3244,Sony
2310,130741.4463,35,Some College,None,Pacific,14073.02477,Sony
2311,119265.1852,59,Some College,Mitsubishi,East South Central,284838.4665,Sony
2312,43133.13869,74,High School Degree,Nissan,South Atlantic,498659.6313,Acer
2313,105023.1861,66,4-Year College Degree,Ram,Mountain,179428.0463,Sony
2314,45748.63095,41,High School Degree,Nissan,East North Central,27240.76641,Sony
2315,21643.06246,57,High School Degree,Mercedes Benz,South Atlantic,114391.3973,Sony
2316,26577.68279,57,"Master's, Doctoral or Professional Degree",Nissan,South Atlantic,100431.4306,Sony
2317,50947.00921,65,Less than High School Degree,Subaru,East South Central,54046.88978,Acer
2318,24116.08657,48,"Master's, Doctoral or Professional Degree",Subaru,Pacific,113933.4846,Sony
2319,80362.73327,33,High School Degree,Mazda,Mid-Alantic,440461.007,Acer
2320,129458.7502,63,High School Degree,Ford,South Atlantic,91341.11374,Sony
2321,40052.19314,35,4-Year College Degree,Lincoln,Mid-Alantic,13149.85873,Sony
2322,81246.39127,80,Some College,Honda,East North Central,420635.8079,Sony
2323,20364.13838,69,4-Year College Degree,Chevrolet,South Atlantic,18607.63506,Acer
2324,25464.34418,60,4-Year College Degree,Jeep,West South Central,405131.5535,Sony
2325,71929.70148,75,Some College,BMW,Mid-Alantic,468277.2512,Acer
2326,111933.8327,75,4-Year College Degree,Buick,South Atlantic,289657.8461,Sony
2327,83658.44012,76,High School Degree,Ford,Pacific,93487.88232,Sony
2328,35720.76252,62,Less than High School Degree,Hyundai,East North Central,126086.0921,Acer
2329,125903.1712,66,Some College,BMW,East North Central,423684.1828,Sony
2330,64798.54304,20,High School Degree,Buick,West North Central,369909.2381,Acer
2331,72702.41665,27,Some College,Jeep,Mid-Alantic,79767.61567,Acer
2332,138870.7608,50,"Master's, Doctoral or Professional Degree",Mazda,New England,28625.39135,Sony
2333,80215.38387,71,4-Year College Degree,Dodge,Mid-Alantic,165101.8089,Sony
2334,129994.1344,44,"Master's, Doctoral or Professional Degree",Chrysler,Pacific,209505.766,Sony
2335,108154.0149,78,Some College,Ford,West North Central,443346.1864,Sony
2336,34137.20224,61,Less than High School Degree,Hyundai,West North Central,314478.2716,Acer
2337,20241.23917,31,"Master's, Doctoral or Professional Degree",Ford,West North Central,17051.90686,Sony
2338,58694.88972,71,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,127434.7296,Acer
2339,79612.43431,21,Some College,Mazda,West South Central,233276.3052,Acer
2340,121476.0339,46,Less than High School Degree,Kia,West North Central,412227.7874,Acer
2341,61056.07424,24,High School Degree,Mazda,East North Central,39438.2246,Acer
2342,116927.2991,33,"Master's, Doctoral or Professional Degree",Jeep,West North Central,201694.1419,Sony
2343,96850.57471,40,"Master's, Doctoral or Professional Degree",BMW,East North Central,23225.28969,Acer
2344,88237.01228,28,High School Degree,None,Pacific,313284.117,Acer
2345,34850.59285,31,4-Year College Degree,Cadillac,Pacific,163309.3647,Sony
2346,116943.5994,59,Some College,Mitsubishi,East South Central,7537.189526,Acer
2347,103694.2277,35,Some College,Dodge,South Atlantic,226532.2458,Sony
2348,113827.9533,37,4-Year College Degree,Ram,South Atlantic,136679.0301,Sony
2349,53474.20224,43,"Master's, Doctoral or Professional Degree",Chrysler,East North Central,272485.449,Sony
2350,44259.5167,54,Less than High School Degree,Mazda,Pacific,284281.6014,Sony
2351,77618.63656,28,Some College,Lincoln,West North Central,181959.3535,Acer
2352,118125.73,53,Some College,Honda,East North Central,307025.637,Acer
2353,125770.2497,20,Less than High School Degree,Mitsubishi,Pacific,31811.36155,Sony
2354,65011.49187,22,"Master's, Doctoral or Professional Degree",None,West South Central,413193.1774,Acer
2355,130316.1192,39,"Master's, Doctoral or Professional Degree",Chrysler,South Atlantic,0.0,Sony
2356,63189.87737,35,Less than High School Degree,Nissan,East South Central,249350.1094,Acer
2357,122693.5351,29,"Master's, Doctoral or Professional Degree",Mercedes Benz,South Atlantic,115513.0989,Sony
2358,128843.5866,66,4-Year College Degree,Mitsubishi,Mid-Alantic,115938.6555,Sony
2359,27467.1068,60,Some College,Ford,Mountain,421409.2314,Sony
2360,67169.62778,54,High School Degree,Hyundai,Mid-Alantic,126483.8348,Sony
2361,45492.06684,59,Less than High School Degree,Kia,East South Central,348229.7984,Sony
2362,134082.7209,37,4-Year College Degree,Dodge,East South Central,390974.177,Sony
2363,47344.249,32,"Master's, Doctoral or Professional Degree",None,South Atlantic,51624.61505,Acer
2364,102447.8316,56,High School Degree,Jeep,Pacific,24584.43226,Acer
2365,128933.577,68,"Master's, Doctoral or Professional Degree",Lincoln,West South Central,205087.0619,Sony
2366,143533.3969,34,"Master's, Doctoral or Professional Degree",Nissan,South Atlantic,137537.0934,Sony
2367,30621.61091,28,4-Year College Degree,Nissan,West North Central,370762.5048,Sony
2368,144383.7156,30,Some College,Kia,East North Central,73613.79764,Sony
2369,99994.86369,58,Some College,Ram,Mid-Alantic,181940.3177,Acer
2370,111000.9318,42,"Master's, Doctoral or Professional Degree",Mazda,West North Central,297717.2751,Acer
2371,99643.08396,39,"Master's, Doctoral or Professional Degree",Toyota,East South Central,339159.4682,Sony
2372,81477.03055,71,"Master's, Doctoral or Professional Degree",Toyota,East North Central,416587.7227,Sony
2373,123622.3109,80,Some College,Hyundai,Mountain,419202.2031,Sony
